sales_id,customer_id,product_id,order_date,quantity,unit_price,sales_amount
4715,346,57,2024-01-16,4,458.3,1833.2
4716,292,13,2024-05-23,3,206.11,618.33
4717,490,23,2025-03-16,3,68.46,205.38
4718,485,83,2024-04-20,3,115.79,347.37
4719,245,106,2025-08-11,2,369.42,738.84
4720,470,101,2025-04-28,2,340.33,680.66
4721,62,39,2025-06-15,2,483.77,967.54
4722,426,88,2023-02-01,3,12.17,36.51
4723,332,80,2023-04-28,3,376.63,1129.89
4724,170,97,2023-07-10,2,255.37,510.74
4725,445,12,2023-03-15,3,451.83,1355.49
4726,269,34,2024-09-14,2,290.2,580.4
4727,267,71,2025-05-20,2,226.1,452.2
4728,54,75,2024-08-08,2,334.6,669.2
4729,16,31,2024-02-24,4,417.59,1670.36
4730,8,93,2024-04-17,3,144.84,434.52
4731,104,62,2023-04-24,1,58.23,58.23
4732,59,13,2023-11-26,2,219.34,438.68
4733,313,31,2023-12-05,1,111.19,111.19
4734,40,2,2023-08-26,4,217.62,870.48
4735,237,103,2023-03-20,3,495.57,1486.71
4736,443,15,2024-04-08,2,289.19,578.38
4737,386,57,2024-08-27,2,348.33,696.66
4738,94,75,2024-07-15,2,340.57,681.14
4739,222,34,2023-10-12,1,411.25,411.25
4740,204,103,2023-08-11,4,472.34,1889.36
4741,138,68,2024-08-15,3,331.11,993.33
4742,300,75,2024-01-08,4,240.67,962.68
4743,395,29,2025-06-29,2,162.33,324.66
4744,207,66,2025-04-07,4,183.34,733.36
4745,336,16,2023-08-24,1,170.57,170.57
4746,81,39,2024-11-01,5,165.61,828.05
4747,218,77,2025-04-07,5,348.84,1744.2
4748,2,37,2025-02-01,3,295.92,887.76
4749,178,81,2024-01-15,3,104.99,314.97
4750,396,21,2025-03-04,4,484.96,1939.84
4751,371,44,2024-09-05,3,216.72,650.16
4752,346,19,2024-07-16,1,285.21,285.21
4753,279,71,2024-02-24,2,352.79,705.58
4754,146,102,2023-02-21,2,308.77,617.54
4755,318,8,2025-03-29,4,158.97,635.88
4756,224,77,2023-07-24,2,399.86,799.72
4757,369,101,2025-09-27,4,59.53,238.12
4758,384,66,2024-12-31,3,286.65,859.95
4759,62,41,2023-09-14,3,140.29,420.87
4760,294,75,2023-07-04,1,309.8,309.8
4761,239,88,2023-05-25,2,112.91,225.82
4762,195,70,2025-11-03,1,387.24,387.24
4763,166,61,2023-09-03,5,117.63,588.15
4764,451,26,2023-07-06,1,445.74,445.74
4765,222,71,2025-05-15,4,431.47,1725.88
4766,61,103,2023-02-09,4,184.38,737.52
4767,129,83,2024-08-23,1,195.98,195.98
4768,478,70,2025-08-19,3,352.24,1056.72
4769,173,107,2025-09-12,5,49.73,248.65
4770,480,29,2023-01-09,1,45.06,45.06
4771,156,107,2023-12-16,3,72.48,217.44
4772,405,103,2023-03-25,1,283.43,283.43
4773,378,66,2024-06-16,2,78.76,157.52
4774,110,19,2025-09-15,4,142.42,569.68
4775,269,68,2023-12-24,2,325.22,650.44
4776,411,58,2024-01-13,2,12.73,25.46
4777,356,70,2023-06-21,5,94.22,471.1
4778,391,113,2025-11-14,3,465.32,1395.96
4779,278,57,2024-01-28,4,333.47,1333.88
4780,74,37,2024-12-02,2,156.25,312.5
4781,487,61,2024-07-02,4,27.43,109.72
4782,437,92,2025-02-22,3,295.09,885.27
4783,463,30,2023-11-28,1,115.32,115.32
4784,207,71,2025-03-04,2,480.29,960.58
4785,388,73,2024-10-10,3,345.05,1035.15
4786,480,25,2025-09-09,4,487.19,1948.76
4787,279,97,2025-11-18,3,425.2,1275.6
4788,375,65,2024-06-26,1,244.1,244.1
4789,326,115,2025-11-08,3,336.43,1009.29
4790,472,6,2024-05-05,4,406.99,1627.96
4791,340,18,2023-10-10,2,291.2,582.4
4792,357,10,2025-05-11,2,35.44,70.88
4793,340,92,2023-04-23,5,237.87,1189.35
4794,204,11,2025-05-11,4,69.63,278.52
4795,161,97,2024-09-01,5,358.85,1794.25
4796,28,65,2024-05-22,5,341.91,1709.55
4797,392,77,2024-04-10,1,496.49,496.49
4798,257,101,2025-04-03,4,316.26,1265.04
4799,165,84,2024-08-31,2,401.07,802.14
4800,63,65,2023-10-17,4,137.8,551.2
4801,22,52,2025-05-17,1,173.31,173.31
4802,70,67,2025-02-20,4,458.93,1835.72
4803,381,82,2023-06-11,4,378.82,1515.28
4804,405,105,2024-09-15,5,329.36,1646.8
4805,96,78,2024-12-17,4,130.74,522.96
4806,163,31,2024-07-20,5,350.8,1754.0
4807,79,91,2025-09-20,5,443.95,2219.75
4808,5,17,2024-08-18,3,119.24,357.72
4809,316,55,2025-08-16,1,354.53,354.53
4810,120,110,2025-10-09,5,199.88,999.4
4811,302,93,2024-04-19,4,63.79,255.16
4812,178,36,2024-09-09,5,382.91,1914.55
4813,176,101,2024-10-02,5,87.73,438.65
4814,390,26,2023-09-19,5,130.18,650.9
4815,217,53,2023-06-11,2,392.56,785.12
4816,56,17,2023-06-30,2,372.36,744.72
4817,366,86,2024-12-25,2,130.82,261.64
4818,187,25,2024-04-13,2,470.78,941.56
4819,232,2,2023-01-21,3,111.57,334.71
4820,255,119,2023-09-17,5,496.84,2484.2
4821,413,86,2024-04-10,3,370.26,1110.78
4822,455,5,2024-06-20,4,199.29,797.16
4823,104,4,2025-08-09,1,69.52,69.52
4824,77,36,2025-02-04,3,163.65,490.95
4825,230,6,2025-08-16,2,100.9,201.8
4826,402,116,2025-07-22,2,312.81,625.62
4827,258,21,2025-04-30,4,181.64,726.56
4828,264,77,2024-06-16,5,151.03,755.15
4829,331,118,2023-01-15,1,379.78,379.78
4830,481,101,2023-02-19,3,119.15,357.45
4831,182,119,2025-09-25,5,295.51,1477.55
4832,381,89,2023-10-31,5,101.33,506.65
4833,256,26,2024-02-20,3,358.83,1076.49
4834,38,55,2023-11-01,3,314.44,943.32
4835,176,39,2023-07-15,3,400.09,1200.27
4836,27,84,2025-03-23,3,38.91,116.73
4837,276,33,2025-03-10,2,109.0,218.0
4838,140,14,2024-01-23,5,81.46,407.3
4839,299,56,2025-01-26,5,99.33,496.65
4840,445,100,2024-03-30,2,55.99,111.98
4841,287,81,2024-12-13,5,283.23,1416.15
4842,91,21,2024-12-05,3,298.75,896.25
4843,480,46,2025-04-27,1,422.53,422.53
4844,61,16,2023-06-24,5,211.78,1058.9
4845,458,110,2025-12-25,1,268.53,268.53
4846,451,16,2023-10-06,1,495.7,495.7
4847,365,120,2025-01-27,2,268.26,536.52
4848,347,84,2023-12-29,4,288.92,1155.68
4849,163,29,2023-06-20,5,497.98,2489.9
4850,351,92,2025-12-10,2,497.09,994.18
4851,143,8,2024-10-26,2,214.9,429.8
4852,400,88,2024-08-14,1,319.3,319.3
4853,253,3,2025-07-19,5,243.0,1215.0
4854,269,89,2023-10-01,2,361.75,723.5
4855,369,19,2024-05-22,3,469.5,1408.5
4856,291,97,2023-12-29,2,158.28,316.56
4857,500,66,2025-04-27,3,410.34,1231.02
4858,459,79,2024-10-16,4,329.15,1316.6
4859,187,86,2023-10-25,3,143.69,431.07
4860,405,74,2024-05-08,3,399.66,1198.98
4861,499,82,2024-06-29,1,216.43,216.43
4862,438,22,2023-10-31,2,64.6,129.2
4863,459,46,2025-06-22,4,496.74,1986.96
4864,414,113,2023-08-27,2,215.69,431.38
4865,304,91,2024-10-11,3,273.07,819.21
4866,291,13,2025-06-02,3,404.94,1214.82
4867,86,33,2024-02-14,2,480.63,961.26
4868,166,5,2024-12-26,4,437.08,1748.32
4869,415,90,2025-11-12,4,264.9,1059.6
4870,462,77,2023-11-14,1,275.12,275.12
4871,408,27,2024-06-08,3,144.04,432.12
4872,114,78,2025-06-23,3,234.09,702.27
4873,433,24,2025-10-20,1,473.69,473.69
4874,480,67,2024-09-11,2,364.84,729.68
4875,356,111,2025-08-10,3,10.88,32.64
4876,416,115,2025-03-11,2,62.67,125.34
4877,183,63,2025-07-04,4,462.29,1849.16
4878,207,113,2023-11-16,5,425.12,2125.6
4879,256,94,2025-05-25,1,245.65,245.65
4880,235,99,2023-11-25,3,310.4,931.2
4881,442,48,2025-01-22,1,148.37,148.37
4882,355,63,2024-10-18,4,397.45,1589.8
4883,3,78,2025-11-03,4,303.64,1214.56
4884,208,12,2023-03-12,4,348.94,1395.76
4885,197,28,2025-04-06,4,190.58,762.32
4886,341,44,2025-05-14,5,218.07,1090.35
4887,125,93,2025-07-16,2,107.8,215.6
4888,138,43,2023-04-16,2,474.29,948.58
4889,339,17,2025-02-08,5,473.55,2367.75
4890,25,40,2025-06-11,2,409.79,819.58
4891,68,49,2023-07-15,4,468.1,1872.4
4892,61,85,2023-05-25,2,334.34,668.68
4893,29,57,2024-04-15,1,121.15,121.15
4894,383,87,2023-08-04,2,381.3,762.6
4895,19,84,2023-09-17,1,166.01,166.01
4896,171,64,2025-07-22,3,223.04,669.12
4897,450,75,2024-07-28,1,140.8,140.8
4898,74,57,2023-10-12,1,214.69,214.69
4899,61,98,2024-04-28,4,341.26,1365.04
4900,427,74,2024-01-07,4,59.75,239.0
4901,153,74,2023-03-11,4,57.08,228.32
4902,276,107,2024-01-14,1,343.47,343.47
4903,48,70,2023-10-29,5,390.89,1954.45
4904,211,100,2023-09-12,4,277.98,1111.92
4905,343,88,2025-08-01,4,94.91,379.64
4906,408,76,2024-11-22,1,218.22,218.22
4907,139,43,2025-04-13,3,380.3,1140.9
4908,110,119,2024-12-17,3,344.44,1033.32
4909,482,23,2024-02-28,2,59.38,118.76
4910,183,27,2023-08-01,3,484.73,1454.19
4911,28,58,2023-04-10,4,115.57,462.28
4912,197,109,2023-11-04,5,114.09,570.45
4913,191,37,2024-11-08,2,232.63,465.26
4914,315,6,2024-04-19,5,166.99,834.95
4915,389,65,2023-04-22,5,492.07,2460.35
4916,51,6,2023-07-02,4,42.86,171.44
4917,149,50,2024-08-19,1,156.69,156.69
4918,268,22,2023-06-14,1,194.45,194.45
4919,50,105,2025-03-25,1,249.26,249.26
4920,388,88,2023-03-31,3,13.12,39.36
4921,246,25,2024-03-30,1,45.77,45.77
4922,113,79,2023-08-26,4,132.62,530.48
4923,170,90,2024-06-17,3,279.23,837.69
4924,468,72,2024-12-27,1,385.05,385.05
4925,166,51,2023-02-27,5,344.82,1724.1
4926,409,88,2024-06-25,4,285.68,1142.72
4927,14,48,2025-10-18,4,201.63,806.52
4928,203,102,2024-09-09,2,435.99,871.98
4929,288,70,2024-02-06,4,232.59,930.36
4930,395,118,2025-10-02,5,153.13,765.65
4931,189,99,2025-04-21,4,316.52,1266.08
4932,402,106,2025-04-18,2,347.6,695.2
4933,155,65,2024-06-02,4,202.24,808.96
4934,55,60,2023-07-16,4,18.93,75.72
4935,182,46,2023-02-15,2,51.6,103.2
4936,210,36,2024-06-13,4,423.57,1694.28
4937,376,58,2025-09-26,3,32.99,98.97
4938,471,76,2025-02-14,4,298.05,1192.2
4939,75,38,2023-03-15,1,95.94,95.94
4940,277,11,2023-12-01,1,118.32,118.32
4941,428,12,2024-09-24,3,140.3,420.9
4942,133,42,2024-11-18,4,23.95,95.8
4943,343,114,2024-07-28,5,92.73,463.65
4944,425,39,2023-10-23,4,327.0,1308.0
4945,59,71,2025-11-04,1,251.86,251.86
4946,345,11,2024-04-22,2,399.68,799.36
4947,489,36,2024-09-24,3,35.31,105.93
4948,182,52,2023-11-15,2,445.0,890.0
4949,458,31,2024-04-23,5,498.22,2491.1
4950,406,33,2024-01-03,4,12.79,51.16
4951,339,13,2024-01-02,5,483.98,2419.9
4952,321,18,2024-01-13,2,121.75,243.5
4953,64,41,2024-04-07,4,347.81,1391.24
4954,327,58,2023-01-13,5,149.78,748.9
4955,260,56,2024-06-19,1,263.3,263.3
4956,193,24,2023-09-27,1,257.66,257.66
4957,143,73,2025-12-29,3,183.75,551.25
4958,104,31,2024-01-11,1,360.19,360.19
4959,460,55,2023-09-14,1,301.82,301.82
4960,406,105,2023-08-05,2,256.6,513.2
4961,214,10,2024-03-25,1,491.51,491.51
4962,242,60,2025-06-12,1,470.3,470.3
4963,431,2,2023-02-01,2,477.94,955.88
4964,209,102,2024-09-01,1,441.26,441.26
4965,93,15,2025-07-05,1,131.3,131.3
4966,430,3,2024-06-25,3,178.24,534.72
4967,142,43,2023-05-28,1,119.37,119.37
4968,434,31,2024-10-17,1,493.16,493.16
4969,404,70,2023-03-08,3,80.57,241.71
4970,434,67,2024-07-23,2,186.42,372.84
4971,112,56,2025-01-17,1,103.53,103.53
4972,417,63,2024-03-18,5,115.61,578.05
4973,375,75,2025-06-15,2,127.31,254.62
4974,59,15,2024-02-03,2,321.64,643.28
4975,43,109,2024-04-26,1,42.64,42.64
4976,207,116,2025-08-05,3,288.4,865.2
4977,268,92,2023-07-05,2,410.55,821.1
4978,296,10,2023-06-18,3,384.43,1153.29
4979,118,38,2024-05-21,5,79.83,399.15
4980,20,47,2024-06-04,3,457.79,1373.37
4981,222,57,2023-06-10,4,386.19,1544.76
4982,166,50,2023-12-06,3,7.62,22.86
4983,131,114,2024-12-04,2,370.0,740.0
4984,156,71,2025-04-02,3,370.02,1110.06
4985,184,15,2025-02-23,3,250.92,752.76
4986,90,18,2023-05-11,4,27.76,111.04
4987,94,82,2024-05-30,4,292.05,1168.2
4988,13,116,2024-06-19,1,384.04,384.04
4989,461,105,2025-01-10,2,139.08,278.16
4990,322,88,2025-02-19,1,335.2,335.2
4991,293,2,2024-08-10,4,180.19,720.76
4992,433,104,2024-12-26,3,289.06,867.18
4993,230,84,2025-07-31,4,195.36,781.44
4994,322,98,2025-09-23,5,155.36,776.8
4995,292,43,2024-01-11,3,428.68,1286.04
4996,438,26,2023-07-23,1,378.15,378.15
4997,26,71,2025-09-15,3,176.0,528.0
4998,75,38,2024-10-22,5,220.14,1100.7
4999,456,94,2023-03-16,4,347.39,1389.56
5000,364,42,2025-01-10,2,406.48,812.96
5001,424,5,2023-10-31,2,343.75,687.5
5002,299,11,2025-12-21,2,272.76,545.52
5003,150,65,2024-07-23,4,477.42,1909.68
5004,148,34,2025-02-24,2,388.2,776.4
5005,8,120,2025-09-13,5,62.22,311.1
5006,29,1,2023-08-17,4,281.28,1125.12
5007,296,83,2025-12-07,2,207.73,415.46
5008,474,2,2023-09-25,1,398.49,398.49
5009,414,85,2024-12-27,4,27.11,108.44
5010,209,20,2025-03-12,4,208.31,833.24
5011,128,61,2023-09-11,3,162.55,487.65
5012,340,87,2025-08-14,2,74.89,149.78
5013,116,21,2025-05-19,1,192.51,192.51
5014,439,88,2023-03-28,5,338.04,1690.2
5015,144,68,2025-11-14,4,184.03,736.12
5016,430,12,2023-08-10,5,292.1,1460.5
5017,318,22,2025-09-16,5,298.44,1492.2
5018,235,20,2024-02-01,5,295.62,1478.1
5019,7,82,2025-07-26,3,267.12,801.36
5020,464,1,2024-05-25,5,62.91,314.55
5021,45,30,2024-07-14,2,113.14,226.28
5022,443,97,2025-04-25,2,401.03,802.06
5023,239,24,2024-03-15,1,253.67,253.67
5024,440,14,2023-11-07,1,354.51,354.51
5025,432,36,2023-02-04,5,287.1,1435.5
5026,155,69,2023-08-05,5,24.15,120.75
5027,181,75,2024-12-21,3,399.13,1197.39
5028,215,24,2025-10-12,5,36.84,184.2
5029,88,60,2024-06-02,5,471.87,2359.35
5030,256,95,2023-09-26,5,111.61,558.05
5031,73,55,2024-09-29,4,258.64,1034.56
5032,419,77,2024-04-19,4,36.48,145.92
5033,179,80,2023-03-31,3,447.99,1343.97
5034,212,24,2025-12-01,3,490.07,1470.21
5035,293,77,2025-09-08,2,77.41,154.82
5036,234,24,2023-10-15,3,151.41,454.23
5037,465,54,2024-04-25,2,12.86,25.72
5038,239,26,2024-09-28,5,394.55,1972.75
5039,223,66,2024-05-15,3,159.17,477.51
5040,119,80,2023-02-21,3,296.47,889.41
5041,313,38,2023-04-13,3,24.41,73.23
5042,264,110,2024-11-29,2,359.15,718.3
5043,207,65,2025-11-03,2,267.05,534.1
5044,95,113,2024-04-14,1,363.87,363.87
5045,373,75,2024-03-02,2,395.83,791.66
5046,222,51,2023-04-20,2,49.18,98.36
5047,366,35,2024-05-29,4,291.16,1164.64
5048,276,43,2023-03-09,3,326.72,980.16
5049,380,29,2024-01-24,2,260.78,521.56
5050,231,37,2023-11-04,3,95.29,285.87
5051,309,81,2025-12-25,3,398.82,1196.46
5052,119,58,2024-04-04,4,498.74,1994.96
5053,268,54,2023-12-13,3,484.79,1454.37
5054,433,39,2023-11-21,2,389.88,779.76
5055,273,42,2024-10-28,3,211.96,635.88
5056,64,28,2025-11-22,1,171.96,171.96
5057,298,29,2023-03-09,1,38.93,38.93
5058,350,43,2023-07-06,4,211.06,844.24
5059,413,3,2023-07-11,2,82.24,164.48
5060,403,116,2024-03-03,4,130.9,523.6
5061,494,10,2023-08-04,1,446.48,446.48
5062,11,59,2023-06-26,2,484.42,968.84
5063,98,106,2024-07-14,3,474.54,1423.62
5064,434,14,2025-05-30,2,100.71,201.42
5065,71,76,2024-09-17,5,450.94,2254.7
5066,364,47,2024-08-29,2,75.05,150.1
5067,58,42,2023-06-28,3,256.29,768.87
5068,290,94,2024-01-30,5,323.61,1618.05
5069,251,32,2025-05-25,4,233.92,935.68
5070,276,32,2025-08-19,2,476.16,952.32
5071,50,42,2023-07-17,4,169.94,679.76
5072,358,32,2025-08-26,2,266.05,532.1
5073,216,26,2024-10-30,1,42.35,42.35
5074,394,115,2024-04-01,1,426.85,426.85
5075,416,1,2023-03-13,3,209.61,628.83
5076,52,56,2023-08-11,1,351.76,351.76
5077,271,106,2023-10-03,5,342.71,1713.55
5078,485,2,2024-07-26,5,339.75,1698.75
5079,84,81,2025-07-12,2,255.93,511.86
5080,387,30,2024-04-15,4,142.37,569.48
5081,293,120,2024-03-29,5,314.42,1572.1
5082,126,103,2025-08-26,2,481.09,962.18
5083,296,71,2023-01-07,4,417.8,1671.2
5084,72,52,2023-07-07,1,58.84,58.84
5085,296,91,2023-01-04,2,16.48,32.96
5086,236,9,2025-06-25,4,251.99,1007.96
5087,56,22,2025-11-04,3,389.04,1167.12
5088,407,34,2025-08-17,3,160.38,481.14
5089,360,110,2024-06-08,5,352.11,1760.55
5090,395,49,2024-09-21,4,466.3,1865.2
5091,110,1,2025-02-13,3,232.2,696.6
5092,192,73,2023-12-26,5,125.86,629.3
5093,392,84,2024-06-01,2,459.29,918.58
5094,93,53,2025-11-19,2,238.77,477.54
5095,350,83,2025-07-09,4,206.88,827.52
5096,56,100,2025-05-01,4,179.91,719.64
5097,60,40,2025-07-23,4,214.39,857.56
5098,138,45,2025-06-19,4,338.46,1353.84
5099,39,68,2024-02-03,3,219.69,659.07
5100,28,9,2023-06-17,3,165.49,496.47
5101,49,105,2024-01-12,5,373.1,1865.5
5102,420,22,2024-08-29,3,105.47,316.41
5103,125,18,2025-10-07,2,104.96,209.92
5104,13,76,2024-08-11,5,349.74,1748.7
5105,480,106,2023-02-17,3,434.02,1302.06
5106,36,43,2025-10-21,4,124.4,497.6
5107,101,39,2023-06-22,3,99.61,298.83
5108,282,73,2024-05-20,1,336.8,336.8
5109,86,6,2024-02-02,5,312.3,1561.5
5110,4,83,2023-10-21,3,226.39,679.17
5111,223,48,2024-07-05,3,52.45,157.35
5112,338,111,2025-04-29,2,50.43,100.86
5113,448,7,2025-11-05,4,389.78,1559.12
5114,166,80,2025-06-03,4,228.63,914.52
5115,383,69,2025-09-30,2,429.69,859.38
5116,344,16,2023-05-14,2,289.49,578.98
5117,383,1,2025-02-09,1,311.28,311.28
5118,376,115,2024-05-22,5,467.43,2337.15
5119,471,37,2025-12-25,4,86.48,345.92
5120,278,103,2024-04-24,2,273.8,547.6
5121,130,83,2025-05-12,2,33.78,67.56
5122,31,118,2024-04-03,5,182.67,913.35
5123,375,37,2024-09-17,2,78.31,156.62
5124,11,81,2023-06-08,1,97.98,97.98
5125,476,64,2023-06-10,5,467.72,2338.6
5126,302,90,2025-07-28,1,307.29,307.29
5127,96,86,2023-06-04,3,446.62,1339.86
5128,190,62,2024-04-30,4,224.54,898.16
5129,453,72,2024-03-07,2,300.83,601.66
5130,192,61,2025-11-16,5,20.89,104.45
5131,486,33,2025-09-30,1,237.4,237.4
5132,266,66,2025-11-01,4,284.21,1136.84
5133,424,30,2023-03-08,4,13.3,53.2
5134,128,111,2024-06-25,2,395.8,791.6
5135,238,20,2023-04-06,4,151.23,604.92
5136,408,60,2023-08-03,2,228.98,457.96
5137,355,82,2023-07-13,3,270.14,810.42
5138,428,107,2025-06-03,2,496.14,992.28
5139,112,74,2023-02-08,1,54.1,54.1
5140,316,24,2025-07-27,4,279.86,1119.44
5141,446,120,2025-07-27,4,267.64,1070.56
5142,343,4,2023-07-25,4,39.11,156.44
5143,145,37,2025-07-30,2,318.8,637.6
5144,65,4,2024-07-08,5,146.99,734.95
5145,247,77,2024-04-28,2,56.37,112.74
5146,223,89,2025-02-09,1,93.43,93.43
5147,479,77,2023-09-06,2,412.68,825.36
5148,490,18,2024-01-08,4,56.54,226.16
5149,313,88,2025-05-28,3,236.13,708.39
5150,439,66,2025-04-14,1,101.66,101.66
5151,106,48,2025-05-20,3,85.35,256.05
5152,181,33,2024-12-02,1,106.83,106.83
5153,184,58,2023-05-18,1,248.93,248.93
5154,226,83,2025-08-05,4,122.71,490.84
5155,265,73,2024-04-01,2,52.88,105.76
5156,278,28,2025-03-24,4,401.69,1606.76
5157,397,35,2025-04-02,4,272.21,1088.84
5158,89,103,2025-07-30,4,82.64,330.56
5159,176,10,2024-03-19,3,238.36,715.08
5160,18,65,2023-12-19,1,38.84,38.84
5161,371,42,2025-09-22,5,292.31,1461.55
5162,460,85,2025-03-04,2,173.45,346.9
5163,424,9,2024-02-15,4,56.25,225.0
5164,401,60,2024-11-08,1,95.9,95.9
5165,399,111,2024-03-28,2,176.12,352.24
5166,106,15,2024-02-23,5,404.17,2020.85
5167,271,99,2024-03-25,5,91.01,455.05
5168,463,57,2025-09-21,4,59.28,237.12
5169,319,69,2023-02-20,5,260.39,1301.95
5170,167,105,2023-07-29,5,281.55,1407.75
5171,13,22,2025-06-06,2,49.67,99.34
5172,337,64,2025-09-24,2,145.82,291.64
5173,32,41,2025-09-19,4,135.07,540.28
5174,393,87,2025-04-29,1,97.18,97.18
5175,40,71,2024-09-18,4,161.24,644.96
5176,148,56,2024-11-09,3,23.37,70.11
5177,218,23,2025-02-15,5,327.52,1637.6
5178,219,108,2024-10-24,1,494.3,494.3
5179,469,25,2023-09-25,2,318.85,637.7
5180,82,91,2023-04-26,3,183.73,551.19
5181,333,105,2025-01-23,3,335.62,1006.86
5182,208,6,2025-11-29,5,287.9,1439.5
5183,201,119,2023-07-01,2,424.15,848.3
5184,447,34,2025-06-21,1,312.83,312.83
5185,332,63,2025-08-03,2,318.87,637.74
5186,428,9,2023-09-15,5,114.72,573.6
5187,38,60,2024-05-23,3,210.74,632.22
5188,211,49,2023-04-02,5,175.49,877.45
5189,444,97,2023-05-29,4,10.66,42.64
5190,327,51,2023-04-27,3,160.07,480.21
5191,249,60,2024-04-02,5,245.6,1228.0
5192,227,70,2024-07-18,1,301.93,301.93
5193,48,37,2025-03-24,1,467.61,467.61
5194,18,31,2023-02-14,1,123.36,123.36
5195,400,98,2025-02-12,4,80.45,321.8
5196,439,41,2023-08-22,2,435.38,870.76
5197,295,62,2023-07-16,1,471.21,471.21
5198,196,93,2023-01-25,4,246.54,986.16
5199,187,58,2024-01-30,1,62.03,62.03
5200,345,14,2024-12-14,4,245.27,981.08
5201,224,36,2025-11-25,1,59.17,59.17
5202,318,36,2023-08-11,2,442.18,884.36
5203,488,117,2025-05-13,5,355.53,1777.65
5204,397,79,2024-06-13,1,124.36,124.36
5205,365,8,2023-09-14,5,443.91,2219.55
5206,337,26,2024-10-15,1,320.76,320.76
5207,497,36,2024-08-13,2,476.87,953.74
5208,229,48,2024-03-19,5,490.34,2451.7
5209,390,85,2024-02-22,4,6.62,26.48
5210,467,28,2024-07-27,1,64.51,64.51
5211,77,68,2023-05-09,1,275.73,275.73
5212,188,62,2025-10-07,4,478.15,1912.6
5213,346,80,2023-12-07,2,497.15,994.3
5214,270,86,2025-03-20,3,285.87,857.61
5215,95,76,2025-09-18,1,91.03,91.03
5216,310,80,2023-04-10,4,85.71,342.84
5217,132,51,2023-02-08,3,383.11,1149.33
5218,39,104,2023-09-20,1,298.01,298.01
5219,72,102,2023-05-30,5,276.64,1383.2
5220,281,42,2024-11-20,4,235.55,942.2
5221,333,101,2025-03-23,5,363.94,1819.7
5222,160,29,2023-08-07,2,429.74,859.48
5223,187,82,2025-06-24,3,154.96,464.88
5224,486,10,2023-09-01,4,114.35,457.4
5225,191,106,2025-06-04,1,336.75,336.75
5226,422,39,2024-08-09,1,457.79,457.79
5227,120,82,2024-06-01,3,177.34,532.02
5228,220,1,2025-11-10,5,139.86,699.3
5229,53,39,2023-07-09,5,116.93,584.65
5230,222,21,2025-07-03,4,130.97,523.88
5231,451,65,2024-09-06,4,71.79,287.16
5232,412,15,2025-05-05,5,300.41,1502.05
5233,131,4,2024-04-10,4,144.01,576.04
5234,237,60,2023-04-09,5,309.4,1547.0
5235,246,61,2025-04-09,3,46.1,138.3
5236,226,20,2025-09-23,4,62.15,248.6
5237,208,10,2023-02-25,5,270.39,1351.95
5238,406,87,2025-11-11,4,258.21,1032.84
5239,96,105,2024-08-02,1,139.4,139.4
5240,422,34,2023-07-04,1,414.43,414.43
5241,200,110,2024-06-05,2,97.59,195.18
5242,247,48,2023-09-21,5,183.53,917.65
5243,72,33,2025-11-27,2,279.98,559.96
5244,318,98,2025-09-29,5,434.27,2171.35
5245,185,103,2023-05-03,4,212.18,848.72
5246,6,61,2023-10-28,5,202.31,1011.55
5247,206,10,2025-04-12,1,291.87,291.87
5248,32,54,2025-12-26,4,161.76,647.04
5249,99,84,2024-10-06,1,356.04,356.04
5250,394,65,2025-05-23,4,128.1,512.4
5251,387,77,2024-01-29,5,412.48,2062.4
5252,256,1,2024-10-22,5,139.81,699.05
5253,187,5,2023-03-10,1,496.39,496.39
5254,76,80,2025-01-31,3,161.65,484.95
5255,177,15,2023-11-16,5,440.02,2200.1
5256,315,113,2023-06-26,3,201.69,605.07
5257,287,28,2024-08-06,4,126.8,507.2
5258,349,95,2024-08-04,3,116.95,350.85
5259,255,23,2023-04-21,1,425.84,425.84
5260,325,112,2025-09-25,2,157.83,315.66
5261,190,109,2025-01-27,2,172.59,345.18
5262,308,107,2023-10-10,1,102.51,102.51
5263,345,17,2023-07-13,2,480.86,961.72
5264,127,113,2025-08-24,1,126.15,126.15
5265,425,98,2025-12-06,5,127.48,637.4
5266,287,13,2025-09-04,3,472.23,1416.69
5267,254,14,2023-12-08,2,450.94,901.88
5268,213,11,2024-06-05,5,128.21,641.05
5269,250,28,2025-03-11,2,433.04,866.08
5270,84,42,2025-06-21,4,128.66,514.64
5271,487,96,2023-05-11,1,46.81,46.81
5272,383,99,2025-03-24,1,411.08,411.08
5273,406,61,2023-03-02,5,386.92,1934.6
5274,388,64,2023-06-13,4,150.86,603.44
5275,13,31,2023-09-29,3,49.62,148.86
5276,45,81,2023-05-13,4,107.19,428.76
5277,127,111,2025-09-24,4,386.67,1546.68
5278,426,73,2023-02-07,3,482.55,1447.65
5279,114,10,2024-09-08,3,133.21,399.63
5280,433,8,2024-04-18,4,410.04,1640.16
5281,276,21,2023-02-28,2,117.83,235.66
5282,500,77,2024-08-11,2,341.4,682.8
5283,205,59,2024-05-13,4,46.39,185.56
5284,337,50,2024-07-20,2,294.72,589.44
5285,438,69,2024-07-20,3,138.25,414.75
5286,420,70,2025-06-22,3,463.29,1389.87
5287,481,30,2024-01-18,2,148.43,296.86
5288,385,95,2023-03-26,3,202.23,606.69
5289,399,17,2024-09-18,1,421.14,421.14
